CustomerKey,CustomerID,CustomerSegment,State,City,Gender,AgeGroup,IncomeGroup,KYCStatus,JoinYear,CustomerTenure
2565,CUST02565,Standard,Karnataka,Mysuru,Female,36-45,Middle,Verified,2026,0
2566,CUST02566,Gold,West Bengal,Siliguri,Female,26-35,Low,Verified,2026,0
2567,CUST02567,Standard,West Bengal,Siliguri,Male,18-25,Low,Verified,2023,3
2568,CUST02568,Standard,Rajasthan,Udaipur,Female,36-45,Middle,Verified,2026,0
2569,CUST02569,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2026,0
2570,CUST02570,Standard,Rajasthan,Jodhpur,Male,26-35,Low,Verified,2025,1
2571,CUST02571,Standard,Telangana,Warangal,Female,26-35,Low,Verified,2019,7
2572,CUST02572,Premium,Gujarat,Surat,Female,26-35,High,Verified,2025,1
2573,CUST02573,Standard,West Bengal,Siliguri,Male,18-25,Middle,Verified,2021,5
2574,CUST02574,Gold,West Bengal,Siliguri,Female,18-25,Middle,Verified,2020,6
2575,CUST02575,Standard,Maharashtra,Nagpur,Male,36-45,Middle,Verified,2025,1
2576,CUST02576,Standard,Uttar Pradesh,Kanpur,Male,18-25,Low,Verified,2021,5
2577,CUST02577,Standard,West Bengal,Durgapur,Male,26-35,High,Verified,2023,3
2578,CUST02578,Gold,Rajasthan,Udaipur,Female,26-35,Middle,Verified,2023,3
2579,CUST02579,Standard,Rajasthan,Jodhpur,Female,36-45,Low,Verified,2025,1
2580,CUST02580,Standard,West Bengal,Durgapur,Male,26-35,Middle,Verified,2023,3
2581,CUST02581,Standard,West Bengal,Kolkata,Female,26-35,Middle,Verified,2020,6
2582,CUST02582,Gold,Rajasthan,Jodhpur,Male,60+,Middle,Verified,2021,5
2583,CUST02583,Standard,Rajasthan,Jodhpur,Male,26-35,Middle,Verified,2022,4
2584,CUST02584,Gold,Uttar Pradesh,Lucknow,Female,36-45,Low,Verified,2022,4
2585,CUST02585,Standard,Uttar Pradesh,Kanpur,Female,18-25,Low,Verified,2025,1
2586,CUST02586,Gold,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2022,4
2587,CUST02587,Standard,Kerala,Kozhikode,Female,26-35,Low,Verified,2025,1
2588,CUST02588,Standard,Karnataka,Bengaluru,Male,26-35,Low,Verified,2024,2
2589,CUST02589,Standard,Gujarat,Surat,Female,26-35,Low,Verified,2023,3
2590,CUST02590,Premium,Tamil Nadu,Madurai,Male,26-35,Middle,Verified,2021,5
2591,CUST02591,Standard,Delhi,New Delhi,Female,46-60,Middle,Verified,2023,3
2592,CUST02592,Premium,Delhi,New Delhi,Male,36-45,Low,Verified,2025,1
2593,CUST02593,Standard,Kerala,Kozhikode,Male,36-45,Low,Verified,2020,6
2594,CUST02594,Standard,Uttar Pradesh,Kanpur,Male,26-35,Middle,Verified,2024,2
2595,CUST02595,Standard,Gujarat,Surat,Female,26-35,Low,Verified,2020,6
2596,CUST02596,Standard,West Bengal,Durgapur,Male,18-25,Low,Verified,2025,1
2597,CUST02597,Premium,Rajasthan,Jaipur,Female,18-25,Middle,Verified,2022,4
2598,CUST02598,Gold,Delhi,New Delhi,Female,46-60,Low,Verified,2026,0
2599,CUST02599,Gold,Gujarat,Vadodara,Male,60+,Low,Verified,2025,1
2600,CUST02600,Standard,Gujarat,Vadodara,Male,36-45,Low,Verified,2025,1
2601,CUST02601,Standard,Rajasthan,Jodhpur,Female,18-25,Middle,Verified,2021,5
2602,CUST02602,Premium,Delhi,New Delhi,Male,18-25,Low,Verified,2025,1
2603,CUST02603,Standard,Rajasthan,Jaipur,Male,18-25,Middle,Verified,2022,4
2604,CUST02604,Gold,Delhi,New Delhi,Female,26-35,Middle,Verified,2026,0
2605,CUST02605,Standard,Maharashtra,Mumbai,Female,46-60,Low,Rejected,2026,0
2606,CUST02606,Premium,Karnataka,Bengaluru,Female,18-25,Low,Verified,2024,2
2607,CUST02607,Gold,Tamil Nadu,Madurai,Male,36-45,Low,Verified,2023,3
2608,CUST02608,Premium,Telangana,Warangal,Male,18-25,High,Verified,2025,1
2609,CUST02609,Standard,Gujarat,Vadodara,Male,36-45,Middle,Verified,2020,6
2610,CUST02610,Standard,Delhi,New Delhi,Female,18-25,Low,Verified,2024,2
2611,CUST02611,Standard,Gujarat,Surat,Male,26-35,Middle,Verified,2026,0
2612,CUST02612,Gold,Kerala,Thiruvananthapuram,Female,18-25,Middle,Verified,2023,3
2613,CUST02613,Gold,Kerala,Kozhikode,Male,26-35,Middle,Verified,2022,4
2614,CUST02614,Standard,West Bengal,Kolkata,Female,36-45,Middle,Verified,2026,0
2615,CUST02615,Standard,Rajasthan,Jaipur,Female,26-35,Low,Verified,2025,1
2616,CUST02616,Standard,Telangana,Hyderabad,Male,18-25,High,Verified,2020,6
2617,CUST02617,Gold,Maharashtra,Mumbai,Male,46-60,Low,Verified,2024,2
2618,CUST02618,Standard,Karnataka,Bengaluru,Male,36-45,Middle,Verified,2026,0
2619,CUST02619,Gold,Delhi,New Delhi,Male,26-35,High,Pending,2019,7
2620,CUST02620,Standard,Gujarat,Vadodara,Male,26-35,Middle,Verified,2026,0
2621,CUST02621,Standard,Kerala,Thiruvananthapuram,Male,46-60,Middle,Verified,2026,0
2622,CUST02622,Premium,Kerala,Kozhikode,Male,26-35,High,Verified,2021,5
2623,CUST02623,Standard,Karnataka,Mysuru,Male,26-35,Middle,Verified,2021,5
2624,CUST02624,Standard,Gujarat,Ahmedabad,Female,18-25,Middle,Verified,2022,4
2625,CUST02625,Standard,West Bengal,Siliguri,Female,36-45,Middle,Verified,2022,4
2626,CUST02626,Standard,Rajasthan,Jodhpur,Male,26-35,Low,Verified,2022,4
2627,CUST02627,Standard,Maharashtra,Nagpur,Female,26-35,Low,Verified,2025,1
2628,CUST02628,Standard,Tamil Nadu,Chennai,Male,18-25,Middle,Verified,2021,5
2629,CUST02629,Gold,Rajasthan,Jaipur,Male,60+,Middle,Verified,2025,1
2630,CUST02630,Standard,Rajasthan,Jaipur,Male,46-60,Middle,Verified,2026,0
2631,CUST02631,Gold,Delhi,New Delhi,Female,36-45,Low,Verified,2020,6
2632,CUST02632,Gold,Maharashtra,Pune,Female,26-35,High,Verified,2025,1
2633,CUST02633,Premium,Telangana,Warangal,Female,18-25,High,Verified,2020,6
2634,CUST02634,Premium,Kerala,Kozhikode,Male,26-35,Low,Verified,2026,0
2635,CUST02635,Standard,Delhi,New Delhi,Male,26-35,Middle,Verified,2019,7
2636,CUST02636,Standard,Rajasthan,Jaipur,Male,46-60,Middle,Verified,2023,3
2637,CUST02637,Gold,Delhi,New Delhi,Female,36-45,Low,Verified,2022,4
2638,CUST02638,Standard,Telangana,Warangal,Male,36-45,Low,Verified,2026,0
2639,CUST02639,Standard,West Bengal,Kolkata,Male,36-45,High,Verified,2024,2
2640,CUST02640,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2026,0
2641,CUST02641,Standard,Delhi,New Delhi,Male,18-25,High,Verified,2025,1
2642,CUST02642,Standard,Tamil Nadu,Coimbatore,Male,26-35,Middle,Verified,2022,4
2643,CUST02643,Standard,Kerala,Thiruvananthapuram,Female,26-35,High,Verified,2022,4
2644,CUST02644,Standard,Maharashtra,Pune,Female,18-25,Middle,Verified,2026,0
2645,CUST02645,Gold,Telangana,Hyderabad,Male,36-45,Middle,Verified,2021,5
2646,CUST02646,Standard,West Bengal,Kolkata,Male,60+,Middle,Verified,2025,1
2647,CUST02647,Premium,Gujarat,Vadodara,Male,26-35,Middle,Verified,2026,0
2648,CUST02648,Standard,Rajasthan,Udaipur,Female,36-45,Middle,Verified,2021,5
2649,CUST02649,Gold,Telangana,Warangal,Male,26-35,Middle,Verified,2025,1
2650,CUST02650,Standard,Telangana,Hyderabad,Male,36-45,Low,Verified,2024,2
2651,CUST02651,Standard,Telangana,Hyderabad,Female,18-25,High,Pending,2026,0
2652,CUST02652,Standard,West Bengal,Siliguri,Female,26-35,High,Verified,2024,2
2653,CUST02653,Standard,Maharashtra,Nagpur,Female,36-45,Middle,Verified,2026,0
2654,CUST02654,Gold,Kerala,Thiruvananthapuram,Male,46-60,Middle,Verified,2021,5
2655,CUST02655,Gold,Maharashtra,Nagpur,Male,26-35,Low,Verified,2026,0
2656,CUST02656,Standard,Telangana,Hyderabad,Female,26-35,Low,Verified,2022,4
2657,CUST02657,Standard,Telangana,Warangal,Male,60+,Middle,Verified,2024,2
2658,CUST02658,Standard,Karnataka,Mysuru,Female,26-35,Low,Verified,2025,1
2659,CUST02659,Standard,Maharashtra,Nagpur,Male,26-35,Middle,Verified,2020,6
2660,CUST02660,Standard,Maharashtra,Mumbai,Male,18-25,Low,Verified,2023,3
2661,CUST02661,Premium,Karnataka,Mysuru,Male,46-60,Low,Verified,2020,6
2662,CUST02662,Standard,Kerala,Thiruvananthapuram,Male,18-25,High,Pending,2023,3
2663,CUST02663,Gold,Kerala,Kochi,Male,26-35,Low,Verified,2026,0
2664,CUST02664,Gold,Maharashtra,Mumbai,Male,46-60,Low,Verified,2023,3
2665,CUST02665,Gold,Karnataka,Mysuru,Male,46-60,Middle,Verified,2020,6
2666,CUST02666,Standard,Kerala,Kochi,Female,36-45,Middle,Verified,2026,0
2667,CUST02667,Gold,Karnataka,Mangaluru,Female,26-35,Low,Pending,2026,0
2668,CUST02668,Gold,Rajasthan,Udaipur,Female,26-35,High,Verified,2020,6
2669,CUST02669,Standard,Karnataka,Mysuru,Female,26-35,Low,Verified,2021,5
2670,CUST02670,Standard,Uttar Pradesh,Noida,Male,46-60,High,Verified,2025,1
2671,CUST02671,Premium,Tamil Nadu,Madurai,Female,46-60,Middle,Verified,2025,1
2672,CUST02672,Gold,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2022,4
2673,CUST02673,Standard,Karnataka,Bengaluru,Female,26-35,Middle,Verified,2025,1
2674,CUST02674,Standard,West Bengal,Siliguri,Male,26-35,Middle,Verified,2026,0
2675,CUST02675,Standard,Delhi,New Delhi,Female,26-35,Low,Verified,2023,3
2676,CUST02676,Standard,Telangana,Hyderabad,Female,18-25,Middle,Verified,2025,1
2677,CUST02677,Standard,Karnataka,Mysuru,Male,36-45,Low,Verified,2026,0
2678,CUST02678,Standard,Tamil Nadu,Chennai,Male,26-35,Low,Verified,2025,1
2679,CUST02679,Gold,Gujarat,Ahmedabad,Female,46-60,Middle,Verified,2023,3
2680,CUST02680,Gold,Tamil Nadu,Chennai,Male,26-35,Middle,Verified,2024,2
2681,CUST02681,Gold,Karnataka,Mangaluru,Male,26-35,Middle,Verified,2026,0
2682,CUST02682,Standard,Tamil Nadu,Coimbatore,Female,36-45,Middle,Verified,2025,1
2683,CUST02683,Gold,West Bengal,Kolkata,Female,36-45,Middle,Verified,2023,3
2684,CUST02684,Standard,Rajasthan,Jaipur,Female,18-25,Middle,Verified,2026,0
2685,CUST02685,Standard,Uttar Pradesh,Kanpur,Female,26-35,Middle,Verified,2021,5
2686,CUST02686,Premium,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2023,3
2687,CUST02687,Standard,Karnataka,Mangaluru,Female,36-45,Low,Verified,2026,0
2688,CUST02688,Standard,Maharashtra,Pune,Male,36-45,Low,Verified,2021,5
2689,CUST02689,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2025,1
2690,CUST02690,Standard,Karnataka,Mangaluru,Female,36-45,Middle,Verified,2026,0
2691,CUST02691,Gold,Karnataka,Bengaluru,Male,46-60,Middle,Verified,2024,2
2692,CUST02692,Premium,Karnataka,Bengaluru,Male,26-35,Middle,Verified,2020,6
2693,CUST02693,Gold,Karnataka,Mangaluru,Male,26-35,Middle,Pending,2022,4
2694,CUST02694,Gold,Delhi,New Delhi,Female,18-25,Low,Verified,2023,3
2695,CUST02695,Gold,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2022,4
2696,CUST02696,Gold,Karnataka,Bengaluru,Male,26-35,Low,Verified,2020,6
2697,CUST02697,Standard,West Bengal,Durgapur,Female,36-45,Middle,Verified,2023,3
2698,CUST02698,Premium,Karnataka,Mangaluru,Male,18-25,Low,Verified,2026,0
2699,CUST02699,Standard,Maharashtra,Nagpur,Female,36-45,Low,Verified,2023,3
2700,CUST02700,Premium,Maharashtra,Nagpur,Female,18-25,High,Verified,2026,0
2701,CUST02701,Standard,Gujarat,Vadodara,Female,36-45,Low,Verified,2026,0
2702,CUST02702,Gold,Kerala,Kochi,Male,36-45,High,Verified,2026,0
2703,CUST02703,Gold,Maharashtra,Pune,Male,46-60,High,Pending,2026,0
2704,CUST02704,Premium,Gujarat,Ahmedabad,Female,46-60,Middle,Pending,2023,3
2705,CUST02705,Gold,West Bengal,Durgapur,Male,36-45,High,Verified,2023,3
2706,CUST02706,Standard,Telangana,Warangal,Male,36-45,Middle,Verified,2024,2
2707,CUST02707,Standard,Kerala,Thiruvananthapuram,Female,36-45,Low,Verified,2023,3
2708,CUST02708,Standard,Kerala,Thiruvananthapuram,Female,26-35,Middle,Verified,2026,0
2709,CUST02709,Standard,Maharashtra,Mumbai,Male,36-45,Middle,Verified,2021,5
2710,CUST02710,Standard,Delhi,New Delhi,Male,18-25,Middle,Verified,2025,1
2711,CUST02711,Standard,West Bengal,Durgapur,Male,36-45,Middle,Verified,2026,0
2712,CUST02712,Standard,Rajasthan,Jaipur,Male,46-60,Low,Verified,2020,6
2713,CUST02713,Premium,Uttar Pradesh,Noida,Female,46-60,High,Verified,2024,2
2714,CUST02714,Premium,Maharashtra,Mumbai,Male,60+,Middle,Verified,2024,2
2715,CUST02715,Standard,Karnataka,Mangaluru,Female,26-35,High,Verified,2024,2
2716,CUST02716,Standard,Uttar Pradesh,Lucknow,Male,18-25,Middle,Verified,2025,1
2717,CUST02717,Standard,Tamil Nadu,Coimbatore,Male,26-35,Middle,Verified,2021,5
2718,CUST02718,Standard,Gujarat,Surat,Male,26-35,High,Verified,2025,1
2719,CUST02719,Standard,Telangana,Warangal,Male,26-35,High,Verified,2020,6
2720,CUST02720,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2021,5
2721,CUST02721,Standard,Kerala,Kozhikode,Female,46-60,Low,Verified,2021,5
2722,CUST02722,Standard,Kerala,Kozhikode,Male,26-35,Middle,Verified,2026,0
2723,CUST02723,Standard,Tamil Nadu,Madurai,Male,36-45,Middle,Verified,2023,3
2724,CUST02724,Standard,Telangana,Hyderabad,Female,26-35,Low,Verified,2024,2
2725,CUST02725,Gold,West Bengal,Siliguri,Female,26-35,High,Verified,2025,1
2726,CUST02726,Gold,Karnataka,Bengaluru,Male,26-35,Low,Verified,2021,5
2727,CUST02727,Standard,Maharashtra,Pune,Male,60+,Low,Verified,2023,3
2728,CUST02728,Standard,Maharashtra,Mumbai,Female,26-35,Low,Verified,2026,0
2729,CUST02729,Standard,Rajasthan,Jodhpur,Female,26-35,Middle,Verified,2026,0
2730,CUST02730,Standard,Delhi,New Delhi,Male,46-60,Middle,Verified,2026,0
2731,CUST02731,Standard,Maharashtra,Nagpur,Female,36-45,Middle,Verified,2021,5
2732,CUST02732,Standard,Tamil Nadu,Chennai,Male,46-60,Middle,Verified,2025,1
2733,CUST02733,Standard,Maharashtra,Nagpur,Female,36-45,Low,Verified,2026,0
2734,CUST02734,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2026,0
2735,CUST02735,Gold,Tamil Nadu,Madurai,Female,26-35,Low,Verified,2020,6
2736,CUST02736,Standard,Gujarat,Surat,Female,36-45,Low,Verified,2022,4
2737,CUST02737,Standard,Telangana,Warangal,Female,18-25,High,Verified,2026,0
2738,CUST02738,Standard,West Bengal,Siliguri,Female,18-25,Middle,Verified,2021,5
2739,CUST02739,Standard,West Bengal,Siliguri,Female,36-45,Middle,Verified,2026,0
2740,CUST02740,Gold,Tamil Nadu,Chennai,Female,36-45,Middle,Verified,2024,2
2741,CUST02741,Gold,Telangana,Warangal,Female,18-25,Middle,Verified,2024,2
2742,CUST02742,Standard,Delhi,New Delhi,Male,36-45,Low,Verified,2026,0
2743,CUST02743,Gold,Tamil Nadu,Madurai,Male,26-35,Middle,Verified,2025,1
2744,CUST02744,Standard,Delhi,New Delhi,Female,26-35,High,Verified,2026,0
2745,CUST02745,Standard,Delhi,New Delhi,Female,26-35,Low,Verified,2025,1
2746,CUST02746,Standard,Karnataka,Mangaluru,Male,26-35,Middle,Verified,2022,4
2747,CUST02747,Gold,Maharashtra,Mumbai,Female,46-60,Middle,Verified,2025,1
2748,CUST02748,Standard,Gujarat,Ahmedabad,Male,46-60,Low,Verified,2019,7
2749,CUST02749,Standard,Gujarat,Surat,Female,26-35,High,Verified,2024,2
2750,CUST02750,Standard,Delhi,New Delhi,Male,46-60,Middle,Verified,2021,5
2751,CUST02751,Gold,Rajasthan,Jaipur,Male,26-35,Low,Verified,2024,2
2752,CUST02752,Premium,Gujarat,Surat,Male,26-35,Middle,Verified,2024,2
2753,CUST02753,Gold,Kerala,Kochi,Male,18-25,Middle,Verified,2023,3
2754,CUST02754,Gold,Telangana,Warangal,Male,36-45,High,Rejected,2024,2
2755,CUST02755,Premium,Karnataka,Mangaluru,Male,36-45,High,Verified,2021,5
2756,CUST02756,Gold,Rajasthan,Jodhpur,Female,26-35,Low,Verified,2025,1
2757,CUST02757,Gold,Kerala,Kozhikode,Male,18-25,Low,Verified,2021,5
2758,CUST02758,Premium,Tamil Nadu,Madurai,Female,60+,Low,Verified,2021,5
2759,CUST02759,Standard,Karnataka,Bengaluru,Female,36-45,Low,Verified,2026,0
2760,CUST02760,Standard,Karnataka,Mangaluru,Female,36-45,Middle,Verified,2022,4
2761,CUST02761,Gold,Uttar Pradesh,Noida,Female,18-25,Middle,Verified,2026,0
2762,CUST02762,Premium,Maharashtra,Mumbai,Female,46-60,Low,Verified,2022,4
2763,CUST02763,Gold,Telangana,Hyderabad,Female,36-45,High,Verified,2025,1
2764,CUST02764,Gold,Telangana,Warangal,Female,18-25,Low,Verified,2025,1
2765,CUST02765,Premium,Karnataka,Mysuru,Male,36-45,High,Verified,2020,6
2766,CUST02766,Standard,West Bengal,Kolkata,Female,36-45,Low,Verified,2024,2
2767,CUST02767,Standard,West Bengal,Siliguri,Male,26-35,Low,Verified,2026,0
2768,CUST02768,Standard,Delhi,New Delhi,Male,18-25,Low,Verified,2022,4
2769,CUST02769,Standard,Tamil Nadu,Madurai,Male,26-35,Middle,Verified,2025,1
2770,CUST02770,Standard,Kerala,Kochi,Male,36-45,Middle,Verified,2021,5
2771,CUST02771,Standard,Gujarat,Vadodara,Male,26-35,Middle,Verified,2026,0
2772,CUST02772,Standard,Telangana,Hyderabad,Female,26-35,Middle,Verified,2024,2
2773,CUST02773,Premium,Tamil Nadu,Coimbatore,Female,18-25,Low,Verified,2025,1
2774,CUST02774,Standard,Maharashtra,Pune,Female,18-25,Low,Verified,2025,1
2775,CUST02775,Gold,Rajasthan,Jodhpur,Male,36-45,Middle,Verified,2025,1
2776,CUST02776,Premium,Gujarat,Surat,Male,46-60,Low,Verified,2026,0
2777,CUST02777,Standard,Delhi,New Delhi,Male,18-25,Middle,Verified,2024,2
2778,CUST02778,Standard,West Bengal,Kolkata,Male,26-35,Middle,Verified,2025,1
2779,CUST02779,Gold,Telangana,Hyderabad,Male,60+,Low,Verified,2024,2
2780,CUST02780,Gold,Karnataka,Mangaluru,Female,26-35,High,Verified,2025,1
2781,CUST02781,Standard,Kerala,Kochi,Male,26-35,Middle,Verified,2025,1
2782,CUST02782,Standard,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2026,0
2783,CUST02783,Standard,Telangana,Hyderabad,Female,36-45,Middle,Verified,2025,1
2784,CUST02784,Standard,Tamil Nadu,Madurai,Male,46-60,Low,Verified,2026,0
2785,CUST02785,Standard,Delhi,New Delhi,Male,60+,Low,Verified,2020,6
2786,CUST02786,Standard,Uttar Pradesh,Lucknow,Female,26-35,Middle,Pending,2024,2
2787,CUST02787,Standard,West Bengal,Kolkata,Female,18-25,Middle,Verified,2023,3
2788,CUST02788,Premium,Uttar Pradesh,Lucknow,Female,36-45,Middle,Verified,2026,0
2789,CUST02789,Gold,Tamil Nadu,Chennai,Male,46-60,Middle,Verified,2023,3
2790,CUST02790,Premium,Rajasthan,Jaipur,Male,46-60,High,Verified,2022,4
2791,CUST02791,Gold,Delhi,New Delhi,Male,36-45,High,Verified,2026,0
2792,CUST02792,Gold,Gujarat,Vadodara,Female,60+,Low,Verified,2024,2
2793,CUST02793,Standard,Rajasthan,Udaipur,Male,18-25,Low,Verified,2026,0
2794,CUST02794,Standard,Maharashtra,Pune,Female,26-35,Middle,Verified,2021,5
2795,CUST02795,Gold,Maharashtra,Pune,Male,26-35,Low,Verified,2020,6
2796,CUST02796,Premium,Rajasthan,Udaipur,Male,26-35,Middle,Verified,2022,4
2797,CUST02797,Standard,Rajasthan,Udaipur,Male,36-45,Low,Verified,2025,1
2798,CUST02798,Standard,Uttar Pradesh,Noida,Male,18-25,High,Verified,2024,2
2799,CUST02799,Gold,Tamil Nadu,Coimbatore,Male,18-25,Middle,Verified,2022,4
2800,CUST02800,Standard,Gujarat,Surat,Male,18-25,Low,Verified,2024,2
2801,CUST02801,Standard,Karnataka,Bengaluru,Female,18-25,Middle,Verified,2019,7
2802,CUST02802,Gold,Tamil Nadu,Coimbatore,Male,60+,Low,Verified,2026,0
2803,CUST02803,Standard,Tamil Nadu,Chennai,Female,26-35,High,Verified,2024,2
2804,CUST02804,Gold,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2025,1
2805,CUST02805,Premium,Tamil Nadu,Coimbatore,Female,18-25,Low,Verified,2022,4
2806,CUST02806,Standard,Tamil Nadu,Madurai,Female,46-60,Low,Verified,2020,6
2807,CUST02807,Standard,West Bengal,Siliguri,Male,18-25,Low,Verified,2019,7
2808,CUST02808,Standard,Gujarat,Surat,Male,46-60,Low,Verified,2024,2
2809,CUST02809,Standard,Kerala,Thiruvananthapuram,Male,18-25,Low,Verified,2022,4
2810,CUST02810,Gold,Delhi,New Delhi,Female,46-60,Low,Verified,2025,1
2811,CUST02811,Standard,Tamil Nadu,Coimbatore,Female,26-35,High,Verified,2021,5
2812,CUST02812,Standard,Telangana,Warangal,Female,26-35,High,Rejected,2024,2
2813,CUST02813,Standard,Karnataka,Mysuru,Male,36-45,Middle,Verified,2023,3
2814,CUST02814,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2025,1
2815,CUST02815,Standard,West Bengal,Kolkata,Female,18-25,Middle,Verified,2026,0
2816,CUST02816,Gold,Tamil Nadu,Coimbatore,Male,18-25,Middle,Verified,2023,3
2817,CUST02817,Standard,Kerala,Kozhikode,Male,26-35,Low,Verified,2025,1
2818,CUST02818,Standard,Telangana,Hyderabad,Male,26-35,Middle,Verified,2024,2
2819,CUST02819,Standard,Maharashtra,Mumbai,Female,46-60,Low,Verified,2022,4
2820,CUST02820,Premium,Tamil Nadu,Chennai,Male,18-25,Middle,Verified,2024,2
2821,CUST02821,Standard,Uttar Pradesh,Noida,Male,26-35,Middle,Verified,2023,3
2822,CUST02822,Gold,Telangana,Warangal,Male,26-35,Middle,Verified,2021,5
2823,CUST02823,Standard,Kerala,Kochi,Female,26-35,Middle,Verified,2020,6
2824,CUST02824,Gold,Uttar Pradesh,Kanpur,Female,36-45,Low,Verified,2019,7
2825,CUST02825,Standard,Maharashtra,Pune,Male,46-60,Middle,Verified,2024,2
2826,CUST02826,Premium,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2021,5
2827,CUST02827,Standard,Telangana,Hyderabad,Female,26-35,Low,Verified,2024,2
2828,CUST02828,Gold,Karnataka,Mangaluru,Female,60+,High,Verified,2024,2
2829,CUST02829,Standard,Telangana,Warangal,Male,36-45,Middle,Verified,2024,2
2830,CUST02830,Gold,Uttar Pradesh,Kanpur,Male,46-60,Low,Verified,2025,1
2831,CUST02831,Gold,Telangana,Hyderabad,Female,46-60,Middle,Verified,2025,1
2832,CUST02832,Standard,Tamil Nadu,Coimbatore,Male,18-25,Middle,Verified,2024,2
2833,CUST02833,Standard,Telangana,Hyderabad,Female,26-35,Middle,Verified,2025,1
2834,CUST02834,Gold,Maharashtra,Pune,Male,60+,Middle,Verified,2026,0
2835,CUST02835,Standard,West Bengal,Durgapur,Male,18-25,Low,Verified,2026,0
2836,CUST02836,Gold,West Bengal,Siliguri,Male,18-25,Middle,Verified,2023,3
2837,CUST02837,Standard,Gujarat,Surat,Male,26-35,Middle,Verified,2025,1
2838,CUST02838,Standard,Karnataka,Mysuru,Female,18-25,Low,Verified,2023,3
2839,CUST02839,Gold,Uttar Pradesh,Lucknow,Female,46-60,Middle,Verified,2024,2
2840,CUST02840,Standard,Gujarat,Ahmedabad,Female,36-45,High,Verified,2025,1
2841,CUST02841,Premium,Maharashtra,Nagpur,Male,46-60,Low,Verified,2023,3
2842,CUST02842,Gold,Rajasthan,Jodhpur,Male,26-35,Middle,Verified,2023,3
2843,CUST02843,Standard,Uttar Pradesh,Kanpur,Male,36-45,Middle,Verified,2022,4
2844,CUST02844,Gold,Telangana,Warangal,Female,26-35,High,Verified,2019,7
2845,CUST02845,Gold,Tamil Nadu,Madurai,Male,18-25,Middle,Verified,2024,2
2846,CUST02846,Standard,Rajasthan,Jaipur,Male,36-45,High,Verified,2022,4
2847,CUST02847,Gold,Uttar Pradesh,Kanpur,Male,60+,Low,Verified,2026,0
2848,CUST02848,Standard,Gujarat,Ahmedabad,Male,26-35,Low,Verified,2025,1
2849,CUST02849,Standard,West Bengal,Siliguri,Male,26-35,High,Verified,2021,5
2850,CUST02850,Standard,Karnataka,Mysuru,Male,18-25,Middle,Pending,2026,0
2851,CUST02851,Gold,Karnataka,Mysuru,Male,26-35,Middle,Verified,2023,3
2852,CUST02852,Standard,Karnataka,Mangaluru,Female,26-35,Middle,Verified,2019,7
2853,CUST02853,Standard,Karnataka,Mangaluru,Female,46-60,Low,Rejected,2026,0
2854,CUST02854,Standard,Uttar Pradesh,Kanpur,Male,36-45,High,Verified,2020,6
2855,CUST02855,Standard,Maharashtra,Mumbai,Female,46-60,Low,Verified,2026,0
2856,CUST02856,Gold,Uttar Pradesh,Noida,Male,46-60,Low,Verified,2026,0
2857,CUST02857,Gold,Gujarat,Surat,Female,36-45,Middle,Verified,2024,2
